id_obra,cidade,uf,tipo_empreendimento,empresa_responsavel,area_construida_m2,valor_contratado,valor_aditivos,valor_executado,valor_materiais,valor_mao_de_obra,valor_compras,qtd_funcionarios,prazo_previsto_dias,prazo_realizado_dias,qtd_medicoes,qtd_fornecedores,custo_por_m2,custo_por_funcionario,custo_diario,pct_aditivos,pct_execucao,proporcao_materiais,proporcao_mao_de_obra,m2_por_funcionario,dias_por_m2,estouro_prazo_pct,fornecedores_por_milhao,qtd_flags,flag_estatistica,score_iforest,flag_iforest,score_lof,flag_lof,risk_score,faixa_risco
1260,Belo Horizonte,MG,residencial_popular,Delta Obras,1741.0,3512363.56,329075.64,3904338.21,2318759.52,1453344.82,2497941.17,59,252,247,8,16,2242.583693279724,66175.22389830508,15807.037287449391,9.369065427839708,111.15985413537317,59.3893099235376,37.223845420911935,29.508474576271187,0.1418724870763928,-1.984126984126988,4.555337090446297,0,False,0.2243266100476018,False,0.062074297944974,False,56.3,medio
1261,Sao Paulo,SP,comercial,Construtora Horizonte,3799.0,17991568.89,10452959.7,27657556.37,10906136.74,6630176.28,11827501.41,109,779,878,29,13,7280.220155304028,253739.04926605505,31500.63367881549,58.09921171360392,153.7250950103218,39.432756076129074,23.97238639344044,34.85321100917431,0.2311134509081337,12.708600770218226,0.7225606660253852,8,True,0.8290860514925579,True,0.3771508052900561,True,96.6,critico
1262,Belo Horizonte,MG,comercial,Construtora Horizonte,6783.0,26361482.56,1383101.34,27834017.49,14092716.74,10017896.71,15478838.51,208,1073,890,29,14,4103.49660769571,133817.39177884615,31274.176955056177,5.246675094437482,105.5859336691267,50.63127069264481,35.99155857970973,32.61057692307692,0.1312103788883974,-17.05498602050326,0.5310778696962635,0,False,0.1838273808045553,False,0.0424436579992217,False,58.6,medio
1263,Campinas,SP,residencial_popular,Obras & Cia,1980.0,4099317.98,317225.62,4393028.49,2349884.91,1284941.17,2387578.02,49,459,453,15,13,2218.7012575757576,89653.64265306122,9697.63463576159,7.738497514652424,107.16486282432768,53.49122855335728,29.249552397052632,40.40816326530612,0.2287878787878788,-1.3071895424836557,3.171259234688596,0,False,0.1823328725950899,False,0.0561822505137545,False,52.9,medio
1264,Campinas,SP,industrial,Engenharia Mineira,2256.0,16184684.61,560337.18,17251943.74,8550838.11,6593653.82,8874196.52,75,387,414,13,13,7647.138182624113,230025.9165333333,41671.36169082125,3.462144573727348,106.59425349160388,49.56449104441607,38.21977348970883,30.08,0.1835106382978723,6.976744186046502,0.8032285035673612,0,False,0.235266285907261,False,0.0479665356544238,False,61.8,alto
1265,Belo Horizonte,MG,comercial,Construtora Atlantica,2227.0,10988598.52,179309.93,11147496.96,5934311.01,3952302.95,6328987.87,49,329,371,12,27,5005.61156713067,227499.9379591837,30047.16161725068,1.6317816114006136,101.44603008027634,53.23447076320171,35.45462236214864,45.44897959183673,0.1665918275707229,12.765957446808509,2.45709222617044,0,False,0.1875066513203732,False,0.0510479002857585,False,53.6,medio
1266,Salvador,BA,residencial_padrao,Construtora Planalto,4239.0,11640146.95,639018.54,12092705.4,6964244.17,4169259.64,7341335.03,104,633,656,21,12,2852.725973106865,116276.01346153846,18434.002134146343,5.489780693876893,103.8879101092448,57.59045589583287,34.477476313943775,40.75961538461539,0.1547534795942439,3.633491311216419,1.0309148201947742,0,False,0.0431600163617521,False,0.0108333268045515,False,27.5,baixo
1267,Goiania,GO,comercial,Vertice Engenharia,4389.0,14815597.18,1025175.76,15919429.73,9251627.35,6006449.31,9793006.49,115,725,722,24,13,3627.120011392117,138429.82373913043,22049.07164819945,6.919570959879459,107.45047625545664,58.11531887078469,37.73030448874,38.165217391304346,0.1645021645021645,-0.4137931034482789,0.8774536619792197,0,False,0.0278695531439203,False,0.0090186029534302,False,26.9,baixo
1268,Contagem,MG,residencial_padrao,Construtora Atlantica,1161.0,3507534.83,46992.98,3524523.69,1903690.58,1285181.41,1937255.09,43,202,224,7,21,3035.7654521963823,81965.66720930232,15734.480758928572,1.3397722981413702,100.484353280107,54.01270490538255,36.46397422852902,27.0,0.1929371231696813,10.8910891089109,5.987110896344257,2,True,0.209182333937555,False,0.081307338104004,False,76.3,alto
1269,Contagem,MG,comercial,Construtora Atlantica,1431.0,6206737.74,249891.35,6491028.29,3710091.2,2093282.18,3902824.1,38,214,210,7,13,4536.008588399721,170816.5339473684,30909.658523809525,4.026130319467953,104.58035383334884,57.1572181516405,32.24885313202047,37.6578947368421,0.1467505241090146,-1.869158878504673,2.094498034969333,0,False,0.0694599043503722,False,0.014064012909767,False,28.5,baixo
1270,Salvador,BA,industrial,Delta Obras,5597.0,30940364.86,1017274.64,32116416.7,17592158.51,9064010.22,18585503.95,184,876,829,27,15,5738.148418795783,174545.7429347826,38741.15404101327,3.287855992012371,103.80102770384718,54.7762182634777,28.222358380348204,30.418478260869566,0.1481150616401643,-5.365296803652964,0.4848035912915863,0,False,0.1698393129925463,False,0.0425294285981524,False,57.7,medio
1271,Uberlandia,MG,residencial_popular,Construtora Serrana,3469.0,6352343.71,208420.91,6258390.99,3072317.24,2080811.06,3225169.95,108,533,547,18,11,1804.090801383684,57948.06472222223,11441.299798903108,3.2810080737901384,98.52097549677455,49.09116807992848,33.24833912302434,32.120370370370374,0.157682329201499,2.6266416510319024,1.7316443350953377,0,False,0.1153543050448186,False,0.0209133624398434,False,39.0,medio
1272,Salvador,BA,residencial_popular,Construtora Horizonte,3507.0,7959468.9,628446.4,8568984.44,4858999.42,2993123.22,5028974.29,128,627,604,20,8,2443.394479612204,66945.1909375,14187.060331125827,7.89558207834696,107.65774133497776,56.70449577803178,34.929731066240564,27.3984375,0.1722269746221842,-3.6682615629984094,1.0050921864899804,0,False,0.0924022658916941,False,0.0201886185210297,False,37.8,medio
1273,Goiania,GO,residencial_popular,Delta Obras,1766.0,3436541.76,140727.19,3480266.37,1877919.91,1024077.85,1943965.98,47,265,263,8,19,1970.705758776897,74048.22063829788,13232.951977186312,4.095023422616579,101.27234333389856,53.95908560872598,29.4252721236392,37.57446808510638,0.1489241223103057,-0.7547169811320753,5.528813943468564,0,False,0.1860621005515128,False,0.0532472336814704,False,51.7,medio
1274,Goiania,GO,residencial_popular,Construtora Atlantica,4251.0,9427784.09,196706.31,9612842.15,4442984.99,2781250.82,4682383.18,128,831,876,29,15,2261.3131380851564,75100.329296875,10973.564098173516,2.086453275999875,101.96290091323038,46.21926502766927,28.93265879748165,33.2109375,0.2060691601976005,5.4151624548736566,1.5910419518315466,0,False,0.2016571831612589,False,0.0539541605957772,False,57.2,medio
1275,Campinas,SP,comercial,Construtora Atlantica,3192.0,17108724.38,1098.9,17050622.44,10103729.75,5467227.07,11462008.73,86,506,552,18,22,5341.673696741855,198263.051627907,30888.808768115945,0.0064230387701178,99.66039583834832,59.25724873419929,32.0646773408936,37.11627906976744,0.1729323308270676,9.090909090909085,1.2858936476712357,0,False,0.1161831976490716,False,0.0219344985892416,False,41.1,medio
1276,Curitiba,PR,comercial,Engenharia Vale Verde,6013.0,25623632.21,1935536.26,26501513.2,15133638.25,8757657.49,15935798.09,179,797,963,32,15,4407.369565940462,148053.14636871507,27519.743717549325,7.553715430104512,103.42605990753096,57.10480807563849,33.04587713127265,33.59217877094972,0.1601530018293697,20.82810539523212,0.5853971004995158,0,False,0.0756444904900853,False,0.01900990839457,False,37.3,medio
1277,Curitiba,PR,industrial,Engenharia Mineira,2473.0,17299638.2,265598.39,20286828.57,10217643.11,9812062.15,10716952.24,192,376,453,15,17,8203.327363526081,105660.56546875,44783.28602649007,1.5352829170727975,117.26735747571875,50.36589664443544,48.36666370075212,12.880208333333334,0.1831783259199353,20.47872340425532,0.9826795106038692,3,True,0.6723062026530684,True,0.299954326686691,True,92.3,critico
1278,Contagem,MG,comercial,Obras & Cia,3355.0,12882488.92,1144989.81,14352444.13,7952299.26,4415109.9,8036189.07,119,524,1449,48,20,4277.926715350224,120608.77420168067,9905.068412698412,8.88795493720479,111.41049077649818,55.40728246680866,30.76207689790882,28.19327731092437,0.4318926974664679,176.52671755725189,1.552495028266634,5,True,0.7240280701404732,True,0.6455880066614545,True,92.1,critico
1279,Contagem,MG,comercial,Construtora Atlantica,6067.0,31278298.93,1076089.74,32060091.58,19037952.32,11750440.52,19242175.26,159,1414,1459,48,19,5284.340131860887,201635.7961006289,21974.017532556543,3.4403716852002093,102.4994730427944,59.38208963781133,36.65130054503731,38.15723270440252,0.2404812922366903,3.182461103253176,0.6074499141568247,0,False,0.1619492450132584,False,0.0461316243938277,False,56.6,medio
1280,Ribeirao Preto,SP,comercial,Construtora Horizonte,4650.0,24097817.16,1957201.94,26738449.36,15862718.55,9946362.43,16782214.66,131,800,762,25,11,5750.20416344086,204110.3004580153,35089.828556430446,8.121905511212702,110.95797259339815,59.32549915826533,37.19872568556459,35.49618320610687,0.1638709677419355,-4.749999999999998,0.456472879969349,0,False,0.1133527102188614,False,0.0143332682142184,False,41.5,medio
1281,Contagem,MG,industrial,Beta Engenharia,3363.0,24538907.49,629854.6,25926449.77,15378860.3,8894239.61,16422173.05,99,476,524,17,10,7709.321965506988,261883.331010101,49477.95757633587,2.5667589327547526,105.65445825396036,59.31726262727718,34.305659621363574,33.96969696969697,0.1558132619684805,10.084033613445389,0.4075161049478328,0,False,0.2960368182572563,False,0.0243437394287249,False,60.7,alto
1282,Sao Paulo,SP,industrial,Engenharia Vale Verde,2723.0,17435215.22,1401586.86,18251002.27,10410888.53,5624684.14,10736033.87,67,433,444,14,16,6702.534803525523,272403.0189552239,41105.86096846847,8.03882740943877,104.67896174326664,57.042831818134445,30.818494550546127,40.64179104477612,0.1630554535438854,2.540415704387988,0.9176829650858764,0,False,0.1856717074083979,False,0.0187331728862004,False,49.4,medio
1283,Contagem,MG,residencial_padrao,Engenharia Vale Verde,3000.0,10486705.01,981084.59,11481666.68,6171502.3,3472422.25,6309659.57,70,475,448,14,8,3827.2222266666654,164023.80971428572,25628.72026785714,9.355508608895256,109.48783883070246,53.7509272129471,30.2431898327848,42.85714285714285,0.1493333333333333,-5.684210526315791,0.7628707007941287,0,False,0.1513672547907423,False,0.0498662847905668,False,55.1,medio
1284,Goiania,GO,residencial_popular,Construtora Atlantica,2715.0,5774125.95,92235.0,5949296.71,2954249.29,2249581.91,3072277.57,69,507,539,17,16,2191.269506445672,86221.69144927536,11037.656233766234,1.5973846223427113,103.03371906877092,49.65711804278123,37.812568773360105,39.34782608695652,0.1985267034990792,6.31163708086786,2.770982160512103,0,False,0.1224183377895367,False,0.0237451616692551,False,39.1,medio
1285,Curitiba,PR,comercial,Construtora Atlantica,3649.0,15740041.95,298695.84,16811235.6,9951547.33,5500200.17,10618831.71,116,722,817,27,8,4607.080186352426,144924.4448275862,20576.787760097923,1.8976813463956488,106.80553237026156,59.19581146075902,32.7174057925879,31.45689655172414,0.2238969580707043,13.157894736842104,0.5082578575973872,0,False,0.1083643863908306,False,0.0283441252000534,False,45.8,medio
1286,Goiania,GO,residencial_padrao,Engenharia Mineira,2682.0,9076928.75,740526.12,9574077.26,5540604.91,3383489.59,5608856.05,78,377,446,14,17,3569.752893363161,122744.58025641023,21466.54094170404,8.158333511211048,105.47705643277192,57.870902433056,35.34011161718993,34.38461538461539,0.1662938105891126,18.30238726790452,1.872880185382088,0,False,0.0431355553562143,False,0.0096329410562715,False,24.1,baixo
1287,Salvador,BA,comercial,Alfa Construcoes,3810.0,19414246.03,616703.66,20502651.09,11574372.35,7131388.53,11941846.81,149,607,646,21,17,5381.273251968504,137601.68516778524,31737.84998452012,3.1765522031967373,105.60621853827408,56.45305233548702,34.782762964143096,25.57046979865772,0.1695538057742782,6.425041186161451,0.8756456456630162,0,False,0.095075895402853,False,0.0271254033002007,False,41.5,medio
1288,Contagem,MG,residencial_padrao,Beta Engenharia,8327.0,26940364.41,1023729.52,28223323.06,17817199.86,9011440.83,18816677.21,268,1497,1565,52,20,3389.374691965894,105310.9069402985,18034.0722428115,3.799983936445944,104.76221713438952,63.12934810023041,31.929056726745348,31.07089552238806,0.1879428365557824,4.542418169672668,0.742380455424582,0,False,0.123059682065061,False,0.0349621362907754,False,49.0,medio
1289,Salvador,BA,residencial_padrao,Engenharia Mineira,3730.0,11303885.76,834065.33,11982262.03,6316504.11,3555756.73,6896881.86,93,470,441,14,20,3212.4026890080427,128841.52720430106,27170.662199546485,7.378571826614072,106.0012661522156,52.71545634860399,29.675170857534656,40.10752688172043,0.1182305630026809,-6.17021276595745,1.769303089630658,0,False,0.1778595047840991,False,0.0624557537850917,False,55.8,medio
1290,Sao Paulo,SP,residencial_padrao,Obras & Cia,1308.0,5049712.96,273969.18,5317467.8,3061821.93,1738998.83,3161688.76,40,289,323,10,19,4065.342354740061,132936.695,16462.748606811147,5.425440657125984,105.30237742463682,57.58045079276268,32.70351406735364,32.7,0.2469418960244648,11.764705882352944,3.7625901017550114,0,False,0.1641310096717031,False,0.0679935008604847,False,52.1,medio
1291,Ribeirao Preto,SP,residencial_popular,Construtora Horizonte,3548.0,6150865.6,412165.31,6439466.65,3314155.18,2457057.36,3473512.63,78,587,572,19,19,1814.956778466742,82557.26474358975,11257.80882867133,6.700931816816157,104.69203960496228,51.46629930912058,38.15622463080851,45.48717948717949,0.161217587373168,-2.555366269165249,3.088996124382884,0,False,0.1617786834249281,False,0.0412862798963806,False,48.7,medio
1292,Curitiba,PR,residencial_padrao,Construtora Serrana,5406.0,15711142.46,1002821.84,16627996.11,8286896.72,5688309.36,9033474.71,149,1098,1016,33,21,3075.840937846837,111597.28932885906,16366.137903543307,6.382870262637794,105.8356905128591,49.83701382403078,34.20922955700644,36.28187919463088,0.1879393266740658,-7.4681238615664896,1.3366309963432157,0,False,0.0609955501297153,False,0.0128011081526386,False,29.0,baixo
1293,Uberlandia,MG,industrial,Estrutural Engenharia,2157.0,12410099.79,711751.32,13682060.39,7310022.25,5349987.24,7686850.62,51,347,388,12,17,6343.097074640705,268275.6939215686,35263.04224226804,5.735258636465807,110.24939864726102,53.42778822510371,39.10220454742489,42.294117647058826,0.1798794622160408,11.815561959654186,1.369851998587354,0,False,0.2022201398357326,False,0.0228617681222211,False,50.5,medio
1294,Uberlandia,MG,residencial_padrao,Construtora Horizonte,2653.0,10776341.71,772684.69,11550518.87,6359662.96,4182133.59,6595707.07,72,452,417,13,15,4353.75758386732,160423.87319444443,27699.08601918465,7.170194772897563,107.18404427804656,55.05954348525297,36.20732226032024,36.84722222222222,0.157180550320392,-7.743362831858402,1.3919380438800135,0,False,0.0522876213105145,False,0.008705651244597,False,26.2,baixo
1295,Rio de Janeiro,RJ,industrial,Delta Obras,1252.0,7666228.86,3406908.39,11197640.17,4583765.58,2337336.63,4625796.38,27,242,265,8,12,8943.802052715655,414727.4137037037,42255.2459245283,44.44047330462816,146.06451717644129,40.935103382590654,20.873475076132937,46.37037037037037,0.2116613418530351,9.50413223140496,1.5653067784882173,9,True,0.9794979321877476,True,0.3220148856816352,True,93.2,critico
1296,Ribeirao Preto,SP,industrial,Alfa Construcoes,3947.0,24167862.7,2271469.96,25606357.16,14357765.31,8030625.68,15259783.75,82,557,616,20,14,6487.549318469724,312272.64829268295,41568.761623376624,9.3987208889597,105.95209629356262,56.07109679946368,31.3618435836892,48.13414634146341,0.1560678996706359,10.592459605026928,0.5792816755782049,0,False,0.3431899376087977,False,0.0837446582734677,False,70.5,alto
1297,Uberlandia,MG,residencial_padrao,Vertice Engenharia,1539.0,5813198.19,542359.78,6222233.85,3380999.98,1979532.84,3425618.83,44,291,288,9,11,4043.03693957115,141414.40568181817,21604.978645833333,9.32980026266746,107.03632745058704,54.337398135558665,31.81386119070405,34.97727272727273,0.1871345029239766,-1.0309278350515427,1.89224582415278,0,False,0.0476879308857185,False,0.008797843515464,False,24.2,baixo
1298,Sao Paulo,SP,comercial,Construtora Horizonte,2726.0,13406092.16,875538.56,14162413.19,8055835.75,5240743.44,8423083.54,76,507,497,16,18,5195.309314013206,186347.54197368425,28495.80118712273,6.5309006498729,105.6416218908046,56.881801441072064,37.00459356531456,35.86842105263158,0.1823184152604549,-1.972386587771202,1.3426731507714773,0,False,0.0291389733605323,False,0.0047629251201562,False,23.5,baixo
1299,Contagem,MG,residencial_popular,Construtora Horizonte,3743.0,7000209.46,440722.98,7596391.05,4462153.15,2866398.2,4671770.21,89,605,665,22,16,2029.492666310446,85352.70842696629,11423.144436090226,6.295854181483307,108.5166250153892,58.7404350385569,37.73368407620353,42.056179775280896,0.1776649746192893,9.917355371900817,2.2856458926587604,0,False,0.1070917830619117,False,0.0216112920606372,False,36.6,medio
1300,Campinas,SP,industrial,Construtora Horizonte,4233.0,36237718.06,2784930.21,39105760.32,20810200.33,13114484.43,22814919.44,133,753,695,23,11,9238.308603827074,294028.2730827068,56267.28103597122,7.685169925404513,107.91452225344678,53.21517893965345,33.535940287786225,31.827067669172934,0.1641861563902669,-7.70252324037185,0.3035511226669111,0,False,0.4616279973611756,False,0.0849309793398567,False,72.6,alto
1301,Rio de Janeiro,RJ,residencial_padrao,Construtora Planalto,4088.0,18231923.01,754331.82,18036890.1,10569617.36,5919567.57,11510106.22,121,744,770,25,18,4412.155112524462,149065.20743801654,23424.5325974026,4.137423241565124,98.930266928546,58.59999867715554,32.81922513903879,33.78512396694215,0.1883561643835616,3.4946236559139754,0.9872792897450918,0,False,0.0265860982147272,False,0.0113509143852258,False,27.2,baixo
1302,Rio de Janeiro,RJ,industrial,Engenharia Mineira,2699.0,13104536.57,924458.66,13277015.86,7066494.42,4949426.63,7484063.81,71,453,518,17,18,4919.235220452019,187000.22338028168,25631.30474903475,7.054493343292642,101.31618000437231,53.223514188074496,37.27815559000168,38.014084507042256,0.1919229344201556,14.348785871964688,1.3735701299965923,0,False,0.0648970820720158,False,0.0128242977496002,False,29.3,baixo
1303,Sao Paulo,SP,comercial,Estrutural Engenharia,4740.0,23819905.35,193995.22,23045732.92,13062655.24,8443557.32,14143121.79,156,898,975,32,14,4861.968970464135,147729.0571794872,23636.649148717952,0.8144248146645133,96.74989292096411,56.68144851519871,36.638267697150766,30.384615384615383,0.2056962025316455,8.574610244988868,0.5877437292167913,0,False,0.1256999959707546,False,0.0285687475093483,False,48.1,medio
1304,Rio de Janeiro,RJ,residencial_popular,Obras & Cia,1181.0,1846713.0,20594.79,1969536.11,987473.7,669875.18,1038110.04,26,210,212,7,21,1667.6851058425063,75751.38884615384,9290.26466981132,1.1152133547551786,106.65090406576442,50.13737473439874,34.011825251581705,45.42307692307692,0.1795088907705334,0.952380952380949,11.371555840024952,2,True,0.4044003374607212,False,0.2040650046413302,False,83.7,critico
1305,Ribeirao Preto,SP,residencial_padrao,Construtora Atlantica,4277.0,10843416.79,1056628.12,12121413.89,5862111.23,3858694.37,6302801.54,123,744,736,24,14,2834.0925625438394,98548.08040650409,16469.312350543478,9.744420420825678,111.78592619605467,48.36161262372339,31.83369865113978,34.77235772357724,0.1720832359130231,-1.0752688172043,1.2911059559115223,0,False,0.116000296084527,False,0.0333103826807569,False,45.0,medio
1306,Ribeirao Preto,SP,comercial,Construtora Atlantica,802.0,3142049.28,125702.88,5203732.71,2946015.47,1166471.0,3066371.89,24,138,157,5,12,6488.444775561097,216822.19625,33144.79433121019,4.000665451052378,165.6158846114597,56.61350484698512,22.416043732576725,33.416666666666664,0.1957605985037406,13.76811594202898,3.819163523749698,5,True,0.5529336621235863,True,0.3633355906864246,True,87.4,critico
1307,Campinas,SP,industrial,Construtora Atlantica,3267.0,24189899.84,1236843.98,26158123.76,15676018.86,9105312.56,16360722.76,97,563,629,20,15,8006.771888582798,269671.3789690722,41586.84222575517,5.113059533858739,108.1365525819391,59.92791762829399,34.80873721502723,33.68041237113402,0.1925313743495561,11.722912966252231,0.6200935142028269,0,False,0.2572469270146488,False,0.0196123139128229,False,56.6,medio
1308,Campinas,SP,industrial,Delta Obras,1838.0,14573689.74,1345069.1,15548756.58,9441888.62,5573517.98,10077749.28,53,319,330,11,9,8459.60640914037,293372.76566037734,47117.44418181818,9.229434165242496,106.69059694144416,60.72439665140092,35.8454256539657,34.679245283018865,0.1795429815016322,3.4482758620689724,0.6175512283137159,0,False,0.3761123546294133,False,0.0455307152662917,False,66.6,alto
1309,Contagem,MG,residencial_popular,Engenharia Mineira,3457.0,7821862.85,206144.93,7465844.04,4078147.0,3226626.73,4388049.42,111,534,529,17,9,2159.6309054093144,67259.85621621621,14113.12672967864,2.635496606796168,95.44841405650574,54.62405828665021,43.218512370638805,31.144144144144143,0.1530228521839745,-0.9363295880149836,1.1506210441928166,0,False,0.1989900165104741,False,0.0834323810720075,False,61.2,alto
1310,Uberlandia,MG,industrial,Alfa Construcoes,1169.0,5804969.51,508367.89,6236029.35,3528298.33,1955369.05,3780301.44,40,159,145,4,10,5334.499016253208,155900.73374999998,43007.09896551724,8.757460123162646,107.42570377428218,56.57924509287309,31.355994981005026,29.225,0.1240376390076988,-8.805031446540879,1.7226619334991131,0,False,0.2424102439993685,False,0.0530766481680686,False,59.3,medio
1311,Uberlandia,MG,industrial,Vertice Engenharia,6851.0,43048523.86,1358339.11,44430225.73,22612499.55,14897270.28,22920995.29,239,1083,1039,34,16,6485.217593052109,185900.5260669456,42762.4886717998,3.155367450966529,103.20963820848652,50.8944061806368,33.52958495086178,28.6652719665272,0.1516566924536564,-4.062788550323171,0.3716736037694186,0,False,0.1949401575991566,False,0.0287271345524144,False,56.6,medio
1312,Salvador,BA,comercial,Engenharia Mineira,2335.0,12806613.09,97793.61,13382818.05,6956042.63,4706527.0,7099110.24,70,403,399,13,10,5731.399593147752,191183.115,33540.89736842106,0.7636180566457638,104.49927670923336,51.977413157761646,35.1684300153808,33.357142857142854,0.1708779443254818,-0.992555831265507,0.7808465774458718,0,False,0.0845630871084535,False,0.0091536137026514,False,33.3,medio
1313,Contagem,MG,residencial_popular,Alfa Construcoes,925.0,1420719.88,31274.46,1382364.02,684650.46,558097.62,705809.66,25,142,156,5,8,1494.447589189189,55294.5608,8861.30782051282,2.201310789006486,97.30025175687696,49.52750868038362,40.372695753467305,37.0,0.1686486486486486,9.859154929577477,5.630948164109593,0,False,0.2728363995120386,False,0.0818436366837275,False,60.2,alto
1314,Belo Horizonte,MG,residencial_popular,Obras & Cia,10129.0,14193577.11,255986.45,13998476.71,6861123.52,5467494.48,7702801.12,310,2048,1783,59,14,1382.0196179287195,45156.37648387097,7851.080600112171,1.8035372479827247,98.62543178165748,49.01335811130552,39.05778173773881,32.674193548387095,0.1760292230230032,-12.939453125,0.986361640303936,0,False,0.2837829047013382,False,0.0622740819310058,False,65.5,alto
1315,Campinas,SP,residencial_popular,Engenharia Vale Verde,2152.0,3992699.89,68821.06,4100887.23,2203632.28,1299781.72,2357831.43,61,320,356,11,9,1905.616742565056,67227.65950819672,11519.346151685391,1.723672249255879,102.70962864679518,53.73550054923114,31.69513442094821,35.278688524590166,0.1654275092936803,11.250000000000004,2.254113819709099,0,False,0.0659116559958633,False,0.0079087073654375,False,25.4,baixo
1316,Contagem,MG,industrial,Vertice Engenharia,1758.0,11742959.36,935287.55,13096318.69,7410675.99,4665687.78,8047934.05,47,290,338,11,15,7449.555568828214,278645.07851063827,38746.505,7.964666497832453,111.52485747851551,56.58594728348048,35.6259487146002,37.40425531914894,0.19226393629124,16.551724137931046,1.2773611438266956,0,False,0.2450743914028096,False,0.0171294954062901,False,51.5,medio
1317,Contagem,MG,residencial_popular,Engenharia Mineira,1961.0,3874458.23,328102.21,4196182.54,2527430.51,1220667.61,2649597.4,56,361,447,14,14,2139.8177154513005,74931.83107142858,9387.4329753915,8.468337778415023,108.30372379572664,60.23166261017805,29.08995493794701,35.017857142857146,0.2279449260581336,23.82271468144044,3.613408422266047,0,False,0.2653155178882823,False,0.0735749077838327,False,60.1,alto
1318,Contagem,MG,comercial,Construtora Serrana,4886.0,15136976.45,1437411.89,17063286.37,8955532.52,5547850.2,9755134.13,117,761,771,25,14,3492.2812873516173,145840.05444444445,22131.37012970169,9.496030430832835,112.72585662244326,52.4842186071803,32.51337450301492,41.76068376068376,0.1577977896029471,1.3140604467805517,0.9248874797582184,0,False,0.1142096952636142,False,0.0306095523873537,False,45.4,medio
1319,Campinas,SP,residencial_padrao,Estrutural Engenharia,1813.0,4949512.81,79959.74,4873349.53,2375522.98,1737749.11,2511017.74,41,331,355,11,16,2688.0030501930505,118862.1836585366,13727.745154929578,1.615507284645254,98.4611964263206,48.74517958082929,35.65820795948531,44.21951219512195,0.19580805295091,7.25075528700907,3.232641396073081,0,False,0.1980815872811106,False,0.0544981195921212,False,54.0,medio
1320,Rio de Janeiro,RJ,residencial_padrao,Construtora Planalto,4392.0,14701495.29,597760.07,15135157.03,7496289.57,4931374.2,7731221.59,149,691,791,26,11,3446.074005009107,101578.23510067114,19134.206106194688,4.06598144072187,102.9497798111392,49.52898443763289,32.582246687135964,29.47651006711409,0.1801001821493624,14.47178002894356,0.7482232101575568,0,False,0.0830368426665433,False,0.0206947295112086,False,38.0,medio
1321,Campinas,SP,residencial_padrao,Engenharia Mineira,1777.0,5442568.99,335818.98,5882727.57,3075775.13,2237494.33,3206890.43,55,355,379,12,18,3310.482594259989,106958.6830909091,15521.70862796834,6.170229180686968,108.08733119982004,52.284847350155296,38.03498127995072,32.30909090909091,0.2132808103545301,6.760563380281681,3.3072617054689832,0,False,0.0910042238804939,False,0.0293352828060428,False,35.7,medio
1322,Ribeirao Preto,SP,residencial_popular,Engenharia Vale Verde,6093.0,10498958.33,309761.41,10961024.35,5661141.45,4219869.96,6005610.67,167,930,1104,36,15,1798.953610700804,65634.87634730538,9928.464085144928,2.950401366151531,104.4010653769306,51.647923307459855,38.49886493500947,36.48502994011976,0.1811915312653865,18.70967741935484,1.428713166442294,0,False,0.1122341363802502,False,0.016255501703463,False,37.6,medio
1323,Campinas,SP,comercial,Engenharia Mineira,6338.0,32813634.18,2529308.66,35348441.97,19717899.52,12755640.41,19901315.51,232,1198,1165,38,12,5577.223409592932,152363.9740086207,30342.010274678112,7.708102815206066,107.7248614892677,55.781523657349474,36.08543884572234,27.31896551724138,0.1838119280530135,-2.7545909849749584,0.3657016450592977,0,False,0.1050865776807077,False,0.0268361065616039,False,45.2,medio
1324,Curitiba,PR,comercial,Construtora Planalto,3289.0,11981786.26,182800.85,14387456.37,7102989.0,6695189.51,7492587.03,146,549,546,18,14,4374.416652477957,98544.22171232876,26350.65269230769,1.5256560752570127,120.0777251220971,49.36931739241132,46.53490747649093,22.52739726027397,0.1660079051383399,-0.5464480874316946,1.1684401387410497,2,True,0.3372578981959109,False,0.256064050460761,False,88.7,critico
1325,Uberlandia,MG,industrial,Engenharia Mineira,2764.0,16506002.05,1412865.58,17401390.19,9466818.98,6004209.79,9779359.59,81,456,511,17,14,6295.72727568741,214831.977654321,34053.60115459883,8.559708012395406,105.42462152426548,54.4026590785848,34.504196069635974,34.123456790123456,0.1848769898697539,12.06140350877194,0.848176315354329,0,False,0.0730562205255895,False,0.0059341161701401,False,30.3,medio
1326,Belo Horizonte,MG,residencial_popular,Engenharia Vale Verde,3968.0,7515124.46,187868.16,7613472.41,4451084.78,2827672.69,4752254.38,114,640,726,24,12,1918.7178452620967,66784.84570175438,10486.876597796145,2.499867580370053,101.3086669492098,58.463268010975824,37.1403813887335,34.80701754385965,0.1829637096774193,13.437499999999991,1.596779942084951,0,False,0.0802110096653912,False,0.010934745659338,False,29.9,baixo
1327,Contagem,MG,comercial,Alfa Construcoes,3264.0,15636831.04,1344777.63,16943521.01,9255229.75,4804193.0,9657019.45,95,555,645,21,10,5191.029721200981,178352.85273684212,26269.02482170543,8.60006497838324,108.35648838730437,54.62400491927031,28.3541596647154,34.357894736842105,0.197610294117647,16.216216216216207,0.6395157672561256,0,False,0.1314193550464724,False,0.0400612304151937,False,51.8,medio
