id_obra,cidade,uf,tipo_empreendimento,empresa_responsavel,area_construida_m2,valor_contratado,valor_aditivos,valor_executado,valor_materiais,valor_mao_de_obra,valor_compras,qtd_funcionarios,prazo_previsto_dias,prazo_realizado_dias,qtd_medicoes,qtd_fornecedores,custo_por_m2,custo_por_funcionario,custo_diario,pct_aditivos,pct_execucao,proporcao_materiais,proporcao_mao_de_obra,m2_por_funcionario,dias_por_m2,estouro_prazo_pct,fornecedores_por_milhao
1213,Sao Paulo,SP,industrial,Alfa Construcoes,2306.0,14440367.27,1403595.53,15341366.91,7273149.06,5961619.96,7456401.34,66,416,445,14,11,6652.804384215091,232444.9531818182,34474.98182022472,9.71994343188198,106.23945099978056,47.408742015414056,38.85977041663754,34.93939393939394,0.19297484822202948,6.971153846153855,0.7617534785872521
1214,Ribeirao Preto,SP,comercial,Vertice Engenharia,1801.0,7221904.06,121283.2,7028425.48,3746836.48,2484997.5,3889266.97,53,300,299,9,17,3902.5127595780123,132611.80150943398,23506.43973244147,1.6793798282609698,97.32094779447958,53.30975608494322,35.356389664673515,33.9811320754717,0.1660188784008884,-0.33333333333332993,2.353949852942245
1215,Belo Horizonte,MG,industrial,Construtora Serrana,2363.0,15209871.08,276094.31,15655763.12,9591208.65,5718420.69,9560493.42,63,338,348,11,18,6625.375844265764,248504.1765079365,44987.825057471266,1.8152310992500535,102.93159644585232,61.26311810215994,36.52597861994223,37.507936507936506,0.1472704189589505,2.9585798816567976,1.1834419835200864
1216,Curitiba,PR,residencial_padrao,Alfa Construcoes,3199.0,7708263.94,25387.95,8032211.59,3804131.58,2502958.39,3876558.57,92,560,650,21,18,2510.8507627383556,87306.6477173913,12357.248599999999,0.3293601542139202,104.20260194152095,47.36094831884278,31.161509653407926,34.77173913043478,0.2031884964051266,16.07142857142858,2.335156157094434
1217,Ribeirao Preto,SP,residencial_popular,Obras & Cia,3206.0,6085973.67,559367.72,6816235.05,3445731.08,2556506.05,3740631.48,88,547,591,19,3,2126.0870399251403,77457.21647727273,11533.392639593909,9.191096615440992,111.99908871771376,50.55182303315671,37.506131042238636,36.43181818181818,0.1843418590143481,8.043875685557577,0.4929367366125986
1218,Uberlandia,MG,residencial_padrao,Beta Engenharia,2906.0,10223132.57,770916.78,10617984.64,5779835.1,3737813.72,6088755.83,81,425,409,13,15,3653.81439779766,131086.2301234568,25960.842640586798,7.540905634563242,103.8623393299105,54.43438934942741,35.2026664826669,35.876543209876544,0.14074328974535444,-3.7647058823529367,1.4672606363354632
1219,Contagem,MG,industrial,Construtora Serrana,1252.0,7714425.88,529865.01,8152603.56,4188870.48,2811942.85,4629697.44,43,247,233,7,21,6511.664185303514,189595.43162790698,34989.71484978541,6.868495701976983,105.6799778339435,51.38076994878431,34.4913478167458,29.11627906976744,0.18610223642172524,-5.668016194331981,2.7221727613513607
1220,Ribeirao Preto,SP,residencial_popular,Engenharia Mineira,2437.0,3811210.36,293613.89,4407543.99,2669573.75,1429859.57,2854914.84,79,532,601,20,19,1808.5941690603202,55791.69607594937,7333.683843594011,7.703953921871687,115.6468306304667,60.56828374389066,32.44118659380641,30.848101265822784,0.2466146901928601,12.969924812030076,4.9852929136139315
1221,Curitiba,PR,comercial,Alfa Construcoes,2357.0,10331336.72,902173.58,10878980.47,6153802.37,3679171.93,6162589.05,66,343,327,10,17,4615.604781501909,164833.03742424244,33269.053425076454,8.732399344351249,105.30080245027578,56.56598416524228,33.81908755278793,35.71212121212121,0.13873568095036062,-4.664723032069973,1.6454792308811708
1222,Contagem,MG,industrial,Obras & Cia,4610.0,24778663.71,2430185.95,26773356.08,15677542.73,8935336.72,16134993.05,178,622,1679,55,18,5807.6694316702815,150412.11280898875,15946.01315068493,9.807574687811929,108.05004012058565,58.55650925179046,33.37398827887251,25.89887640449438,0.36420824295010845,169.93569131832794,0.726431425466083
1223,Contagem,MG,comercial,Estrutural Engenharia,3977.0,17216312.9,1118763.22,23921724.23,15678050.0,6636821.13,16243807.9,106,766,896,29,12,6015.017407593664,225676.6436792453,26698.352935267856,6.498274203647868,138.94801034895227,65.53896303318434,27.74390786462134,37.5188679245283,0.22529544883077696,16.971279373368155,0.6970133541195107
1224,Ribeirao Preto,SP,residencial_padrao,Construtora Atlantica,3613.0,11715194.04,441041.25,12135651.95,6394664.09,4083834.95,6998241.8,104,672,677,22,19,3358.8851231663434,116688.9610576923,17925.630649926145,3.7646943660866587,103.58899655067088,52.69320607039987,33.65154972164475,34.74038461538461,0.1873789094934957,0.7440476190476275,1.6218254631657816
1225,Uberlandia,MG,residencial_popular,Obras & Cia,2239.0,4343844.26,228174.83,4650661.81,2438144.59,1591510.32,2630987.53,56,429,421,14,15,2077.115591782045,83047.53232142856,11046.702636579572,5.252831739414156,107.06327233748476,52.42575550768762,34.221157870002166,39.982142857142854,0.1880303707012059,-1.8648018648018683,3.453162475949356
1226,Rio de Janeiro,RJ,industrial,Construtora Atlantica,3426.0,16313107.99,353658.63,16484551.32,8789227.57,5505611.37,9230589.28,105,709,788,26,18,4811.602837127846,156995.72685714287,20919.481370558377,2.1679414506223718,101.05095442330851,53.31796661845692,33.398612210453535,32.628571428571426,0.23000583771161703,11.14245416078985,1.1034071503133598
1227,Campinas,SP,residencial_padrao,Engenharia Mineira,1380.0,4601628.17,433182.05,4879053.02,2685269.43,1690650.42,2967933.03,30,295,368,12,11,3535.5456666666664,162635.10066666667,13258.29625,9.413669118771931,106.0288410916956,55.036692960553246,34.65119999864236,46.0,0.26666666666666666,24.745762711864415,2.3904582451302234
1228,Salvador,BA,residencial_padrao,Construtora Serrana,1812.0,6200610.56,238073.57,6545758.8,3660564.35,2525944.07,3851872.71,53,263,288,9,17,3612.449668874172,123504.88301886793,22728.329166666666,3.8395181844802075,105.56635893611097,55.922689207552224,38.58901843434867,34.18867924528302,0.15894039735099338,9.505703422053235,2.7416654917286083
1229,Sao Paulo,SP,residencial_popular,Engenharia Mineira,1768.0,2931466.81,156360.76,3160657.0,1861751.38,1091520.54,2034759.41,42,285,280,9,21,1787.701923076923,75253.73809523809,11288.060714285713,5.33387447767147,107.81827681685401,58.903936112017206,34.5346091018418,42.095238095238095,0.1583710407239819,-1.7543859649122862,7.163649244932096
1230,Belo Horizonte,MG,comercial,Construtora Atlantica,2515.0,9751024.13,575105.64,10522182.18,5457476.65,4648552.11,5552533.85,87,392,459,15,15,4183.7702504970175,120944.62275862068,22924.144183006534,5.897899875261615,107.90848263442867,51.86639574035583,44.178593665064255,28.908045977011493,0.18250497017892645,17.091836734693878,1.5382999570117972
1231,Salvador,BA,residencial_popular,Obras & Cia,1186.0,1933917.83,16609.69,1839637.35,1020408.59,520093.39,1030953.62,36,222,240,8,16,1551.1276138279934,51101.037500000006,7665.155625,0.8588622402845315,95.12489731789691,55.46792089212582,28.2715172096283,32.94444444444444,0.20236087689713322,8.108108108108114,8.273360818023999
1232,Sao Paulo,SP,residencial_popular,Engenharia Mineira,5273.0,9488871.07,145728.06,9782446.01,5435775.27,3307290.15,5653351.55,170,832,867,28,12,1855.1955262658828,57543.80005882353,11283.098050749712,1.5357786919534993,103.09388691061643,55.566626837943566,33.80841710364829,31.01764705882353,0.1644225298691447,4.206730769230771,1.2646393771688162
1233,Rio de Janeiro,RJ,industrial,Vertice Engenharia,1628.0,11202198.33,288065.06,11192849.41,6518065.3,3729306.72,6568938.68,40,292,297,9,15,6875.214625307125,279821.23525,37686.36164983165,2.5715047307147616,99.91654388072239,58.234190966391274,33.31865357420189,40.7,0.18243243243243243,1.7123287671232834,1.3390228915898867
1234,Salvador,BA,residencial_padrao,Vertice Engenharia,1637.0,5639047.0,400372.87,6381478.84,3509527.54,1805632.64,3722629.38,36,225,269,8,10,3898.2766279780085,177263.3011111111,23722.96966542751,7.100009451951722,113.1659097716334,54.99552106953316,28.29489347644691,45.47222222222222,0.16432498472816126,19.55555555555555,1.7733492911124877
1235,Campinas,SP,comercial,Construtora Horizonte,2078.0,9677251.36,590706.51,10069440.53,5265815.26,3795742.65,5655599.19,57,422,432,14,12,4845.7365399422515,176656.85140350877,23308.890115740738,6.104073233455828,104.05269177590112,52.29501325631246,37.695665798822695,36.45614035087719,0.2078922040423484,2.369668246445489,1.2400215261123486
1236,Salvador,BA,industrial,Estrutural Engenharia,5055.0,26894129.25,658515.52,26092110.56,15834390.74,8818151.05,16269492.27,116,720,757,25,13,5161.644027695351,224931.98758620687,34467.781453104355,2.4485474650568952,97.01786704992502,60.68650791429116,33.796235186579715,43.577586206896555,0.14975272007912957,5.138888888888893,0.48337686932176843
1237,Sao Paulo,SP,residencial_popular,Construtora Atlantica,3340.0,7348039.48,204720.83,7717266.01,4605439.04,2430242.08,4940005.1,99,837,736,24,10,2310.5586856287423,77952.18191919192,10485.415774456522,2.7860605615581147,105.02483051438367,59.67708038095735,31.49097202106164,33.73737373737374,0.22035928143712574,-12.066905615292711,1.3609072225616294
1238,Sao Paulo,SP,residencial_popular,Construtora Serrana,3269.0,7478608.56,450524.06,7922606.94,4453910.74,2597916.35,4680391.22,121,458,455,15,23,2423.5567268277764,65476.090413223144,17412.322945054944,6.024169554877733,105.9369116118039,56.21774213627718,32.79118060096516,27.016528925619834,0.139186295503212,-0.6550218340611313,3.0754384074889995
1239,Salvador,BA,residencial_popular,Construtora Horizonte,4984.0,8904784.63,338131.88,9080972.48,5037805.31,3264972.49,5171167.33,144,904,1115,37,14,1822.0249759229534,63062.30888888889,8144.369937219732,3.7971932399222994,101.97857508430275,55.476495728792244,35.95399608567033,34.611111111111114,0.2237158908507223,23.34070796460177,1.5721885010934846
1240,Belo Horizonte,MG,residencial_padrao,Estrutural Engenharia,3394.0,8842680.65,438185.6,9676869.24,5403770.74,3847330.78,5709945.6,80,521,614,20,14,2851.1694873305833,120960.8655,15760.37335504886,4.9553480142924755,109.43366183873214,55.842138670874505,39.758011445445554,42.425,0.18090748379493224,17.85028790786949,1.5832303069771043
1241,Sao Paulo,SP,comercial,Construtora Serrana,2339.0,9270572.04,168671.53,10099336.86,5885670.36,3433535.97,6400493.95,60,308,285,9,13,4317.801137238136,168322.281,35436.26968421052,1.8194295807446206,108.9397376604605,58.277790330087086,33.997637840946325,38.983333333333334,0.1218469431380932,-7.467532467532467,1.402286713690216
1242,Sao Paulo,SP,comercial,Construtora Horizonte,5065.0,21833809.01,484606.31,23898406.42,12806445.08,8062495.69,13492357.32,126,913,912,30,19,4718.342827245805,189669.89222222223,26204.393004385965,2.2195225293857233,109.45596532906559,53.587025238982434,33.73654104088167,40.198412698412696,0.18005923000987167,-0.10952902519167917,0.8702100486130431
1243,Curitiba,PR,comercial,Vertice Engenharia,1072.0,3904465.99,181752.89,4135489.89,2148437.3,1426279.64,2256712.31,27,218,214,7,16,3857.733106343284,153166.29222222223,19324.719112149534,4.654999953015341,105.91691413349973,51.95121635274992,34.48877105101567,39.7037037037037,0.19962686567164178,-1.834862385321101,4.097871524807417
1244,Rio de Janeiro,RJ,residencial_padrao,Construtora Horizonte,1612.0,5417461.14,101139.73,5599197.59,3110715.24,1943613.02,3188341.48,46,230,239,7,11,3473.447636476427,121721.68673913043,23427.604979079497,1.8669211903197889,103.35464242942405,55.55644697296708,34.71234920287927,35.04347826086956,0.14826302729528537,3.913043478260869,2.0304714174654883
1245,Curitiba,PR,comercial,Obras & Cia,3296.0,13970228.51,226569.08,14419478.8,8443460.3,5662627.15,9117888.12,108,624,651,21,13,4374.841868932039,133513.6925925926,22149.737019969278,1.6217993845828653,103.21576908837551,58.555932687386736,39.27067842424374,30.51851851851852,0.1975121359223301,4.326923076923084,0.930550276303247
1246,Salvador,BA,comercial,Engenharia Vale Verde,2351.0,9473840.17,40697.37,9850909.99,5496507.53,4178305.56,5799448.89,70,391,883,29,16,4190.093572947682,140727.28557142857,11156.183454133636,0.4295762781482517,103.98011591111738,55.79695211487766,42.415427247244594,33.58571428571429,0.37558485750744364,125.8312020460358,1.6888610862009084
1247,Campinas,SP,residencial_padrao,Vertice Engenharia,1953.0,7004572.63,447938.52,7101252.45,4124605.91,2755489.81,4224770.76,55,422,400,13,19,3636.0739631336405,129113.68090909091,17753.131125,6.394944326532024,101.38023866846535,58.082795099053264,38.8028707527501,35.50909090909091,0.2048131080389145,-5.213270142180093,2.7125138111388245
1248,Uberlandia,MG,residencial_padrao,Delta Obras,3343.0,9911708.86,907938.55,11059624.82,5568860.25,3570478.7,5873044.76,83,478,476,15,18,3308.2933951540535,133248.49180722891,23234.505924369747,9.160262501899194,111.58141321757913,50.353066588021925,32.283904364849874,40.27710843373494,0.14238707747532156,-0.4184100418409997,1.8160339709574562
1249,Belo Horizonte,MG,residencial_padrao,Alfa Construcoes,7429.0,19982546.77,1971460.23,21521631.98,13570031.56,7914356.81,13834911.85,229,1121,1271,42,14,2896.9756333288465,93980.9256768559,16932.83397324941,9.865910750474375,107.7021474175186,63.05298581729581,36.77396220395735,32.4410480349345,0.17108628348364519,13.380909901873327,0.7006113965922673
1250,Ribeirao Preto,SP,residencial_popular,Construtora Planalto,3184.0,4701570.13,81702.42,4817011.83,2883556.23,1919480.33,3095168.55,87,482,480,16,14,1512.880599874372,55367.95206896552,10035.441312500001,1.737768824901055,102.455386111618,59.86192958965601,39.847947186793604,36.59770114942529,0.1507537688442211,-0.4149377593360981,2.977728633817061
1251,Contagem,MG,industrial,Engenharia Mineira,1597.0,10061409.99,390436.58,10667463.72,6100130.17,3811264.27,6506999.7,45,252,249,8,16,6679.689242329368,237054.74933333334,42841.21975903615,3.880535435769475,106.02354670570382,57.184447307405506,35.72793280613097,35.48888888888889,0.1559173450219161,-1.1904761904761862,1.5902343723098795
1252,Salvador,BA,comercial,Construtora Atlantica,3059.0,12430179.95,136094.72,12142189.53,7292975.4,4637958.88,7775208.93,68,523,675,22,14,3969.3329617522063,178561.61073529412,17988.428933333333,1.0948732886204116,97.68313555267557,60.06309967391854,38.19705555197342,44.98529411764706,0.22066034651847008,29.063097514340352,1.1262910156019101
1253,Goiania,GO,residencial_padrao,Beta Engenharia,2443.0,8226916.1,667918.76,8864436.83,5505425.09,3166150.6,5825370.46,80,385,400,13,12,3628.504637740483,110805.460375,22161.092075,8.118701490100284,107.74920665594246,62.1068793831091,35.7174478279857,30.5375,0.1637331150225133,3.8961038961038863,1.4586267629494847
1254,Campinas,SP,residencial_popular,Alfa Construcoes,2613.0,3751624.27,61621.7,3807346.74,2177294.74,1395940.44,2330355.16,82,416,407,13,12,1457.0787370838118,46431.05780487805,9354.660294840296,1.6425338883949592,101.48528919715088,57.18666800492146,36.66438954283422,31.865853658536587,0.1557596632223498,-2.163461538461542,3.198614556355879
1255,Curitiba,PR,residencial_popular,Beta Engenharia,1646.0,3400722.2,117507.53,3621313.72,1997417.14,1351851.73,1991747.11,41,268,294,9,16,2200.0690886998786,88324.72487804879,12317.393605442177,3.455369862319245,106.48660805048998,55.15725215875524,37.3304230046106,40.146341463414636,0.17861482381530985,9.701492537313428,4.704882980444565
1256,Goiania,GO,residencial_padrao,Engenharia Vale Verde,2088.0,7212396.28,30995.36,6946135.39,3547780.5,2280436.6,3687140.33,74,429,422,14,15,3326.693194444444,93866.69445945945,16460.03646919431,0.4297512060721101,96.30828812417943,51.07560248692475,32.83029298972533,28.216216216216218,0.2021072796934866,-1.631701631701632,2.0797526117075753
1257,Sao Paulo,SP,residencial_popular,Vertice Engenharia,2813.0,5807827.27,345427.79,6115145.66,3613991.58,2063567.82,3732494.04,68,488,555,18,16,2173.887543547814,89928.61264705882,11018.280468468469,5.947625057382259,105.29145196151815,59.09902692326057,33.74519487733674,41.36764705882353,0.1972982580874511,13.72950819672132,2.754902867488344
1258,Rio de Janeiro,RJ,comercial,Delta Obras,3499.0,18245948.29,347999.79,18616933.58,10193504.14,6909199.13,10389674.3,87,549,518,17,19,5320.64406401829,213987.74229885056,35940.02621621621,1.9072716006255874,102.03324751393342,54.75393730227833,37.11244443296768,40.2183908045977,0.14804229779937125,-5.64663023679417,1.0413270770044478
1259,Ribeirao Preto,SP,residencial_popular,Delta Obras,4919.0,10609034.52,802355.15,10842587.27,5163621.52,3877878.02,5330099.96,161,826,907,30,9,2204.2259138036184,67345.26254658385,11954.34098125689,7.562942212011957,102.20145150399604,47.62351818266711,35.76524609333396,30.5527950310559,0.18438707054279324,9.80629539951574,0.8483335578778002
1260,Belo Horizonte,MG,residencial_popular,Delta Obras,1741.0,3512363.56,329075.64,3904338.21,2318759.52,1453344.82,2497941.17,59,252,247,8,16,2242.5836932797242,66175.22389830508,15807.037287449393,9.369065427839708,111.15985413537315,59.389309923537596,37.223845420911935,29.508474576271187,0.14187248707639288,-1.9841269841269882,4.555337090446297
1261,Sao Paulo,SP,comercial,Construtora Horizonte,3799.0,17991568.89,10452959.7,27657556.37,10906136.74,6630176.28,11827501.41,109,779,878,29,13,7280.220155304028,253739.04926605505,31500.63367881549,58.099211713603914,153.7250950103218,39.432756076129074,23.97238639344044,34.85321100917431,0.23111345090813373,12.708600770218226,0.7225606660253852
1262,Belo Horizonte,MG,comercial,Construtora Horizonte,6783.0,26361482.56,1383101.34,27834017.49,14092716.74,10017896.71,15478838.51,208,1073,890,29,14,4103.49660769571,133817.39177884615,31274.176955056177,5.246675094437482,105.5859336691267,50.63127069264481,35.99155857970973,32.61057692307692,0.13121037888839746,-17.05498602050326,0.5310778696962635
1263,Campinas,SP,residencial_popular,Obras & Cia,1980.0,4099317.98,317225.62,4393028.49,2349884.91,1284941.17,2387578.02,49,459,453,15,13,2218.7012575757576,89653.64265306122,9697.63463576159,7.738497514652424,107.16486282432767,53.491228553357274,29.249552397052632,40.40816326530612,0.2287878787878788,-1.3071895424836555,3.1712592346885953
1264,Campinas,SP,industrial,Engenharia Mineira,2256.0,16184684.61,560337.18,17251943.74,8550838.11,6593653.82,8874196.52,75,387,414,13,13,7647.138182624113,230025.9165333333,41671.36169082125,3.4621445737273473,106.59425349160388,49.56449104441607,38.21977348970883,30.08,0.18351063829787234,6.976744186046502,0.8032285035673612
1265,Belo Horizonte,MG,comercial,Construtora Atlantica,2227.0,10988598.52,179309.93,11147496.96,5934311.01,3952302.95,6328987.87,49,329,371,12,27,5005.61156713067,227499.9379591837,30047.161617250676,1.6317816114006136,101.44603008027634,53.23447076320171,35.45462236214864,45.44897959183673,0.16659182757072294,12.765957446808507,2.45709222617044
1266,Salvador,BA,residencial_padrao,Construtora Planalto,4239.0,11640146.95,639018.54,12092705.4,6964244.17,4169259.64,7341335.03,104,633,656,21,12,2852.725973106865,116276.01346153846,18434.002134146343,5.489780693876893,103.88791010924481,57.59045589583287,34.477476313943775,40.75961538461539,0.15475347959424393,3.633491311216419,1.0309148201947742
1267,Goiania,GO,comercial,Vertice Engenharia,4389.0,14815597.18,1025175.76,15919429.73,9251627.35,6006449.31,9793006.49,115,725,722,24,13,3627.120011392117,138429.82373913043,22049.071648199446,6.919570959879459,107.45047625545664,58.11531887078469,37.730304488739996,38.165217391304346,0.1645021645021645,-0.4137931034482789,0.8774536619792197
1268,Contagem,MG,residencial_padrao,Construtora Atlantica,1161.0,3507534.83,46992.98,3524523.69,1903690.58,1285181.41,1937255.09,43,202,224,7,21,3035.7654521963823,81965.66720930232,15734.480758928572,1.3397722981413702,100.48435328010699,54.01270490538255,36.46397422852902,27.0,0.1929371231696813,10.8910891089109,5.987110896344257
1269,Contagem,MG,comercial,Construtora Atlantica,1431.0,6206737.74,249891.35,6491028.29,3710091.2,2093282.18,3902824.1,38,214,210,7,13,4536.008588399721,170816.5339473684,30909.658523809525,4.026130319467953,104.58035383334885,57.1572181516405,32.24885313202047,37.6578947368421,0.14675052410901468,-1.869158878504673,2.094498034969333
1270,Salvador,BA,industrial,Delta Obras,5597.0,30940364.86,1017274.64,32116416.7,17592158.51,9064010.22,18585503.95,184,876,829,27,15,5738.148418795783,174545.7429347826,38741.154041013266,3.287855992012371,103.80102770384718,54.7762182634777,28.222358380348204,30.418478260869566,0.14811506164016439,-5.365296803652964,0.48480359129158634
1271,Uberlandia,MG,residencial_popular,Construtora Serrana,3469.0,6352343.71,208420.91,6258390.99,3072317.24,2080811.06,3225169.95,108,533,547,18,11,1804.090801383684,57948.064722222225,11441.299798903108,3.2810080737901384,98.52097549677457,49.09116807992848,33.24833912302434,32.120370370370374,0.157682329201499,2.6266416510319024,1.7316443350953377
1272,Salvador,BA,residencial_popular,Construtora Horizonte,3507.0,7959468.9,628446.4,8568984.44,4858999.42,2993123.22,5028974.29,128,627,604,20,8,2443.394479612204,66945.1909375,14187.060331125827,7.89558207834696,107.65774133497776,56.704495778031784,34.929731066240564,27.3984375,0.1722269746221842,-3.6682615629984094,1.0050921864899804
1273,Goiania,GO,residencial_popular,Delta Obras,1766.0,3436541.76,140727.19,3480266.37,1877919.91,1024077.85,1943965.98,47,265,263,8,19,1970.705758776897,74048.22063829788,13232.951977186312,4.095023422616579,101.27234333389856,53.95908560872598,29.4252721236392,37.57446808510638,0.14892412231030577,-0.7547169811320753,5.528813943468564
1274,Goiania,GO,residencial_popular,Construtora Atlantica,4251.0,9427784.09,196706.31,9612842.15,4442984.99,2781250.82,4682383.18,128,831,876,29,15,2261.3131380851564,75100.329296875,10973.564098173516,2.086453275999875,101.96290091323038,46.219265027669266,28.932658797481654,33.2109375,0.20606916019760058,5.4151624548736566,1.5910419518315466
1275,Campinas,SP,comercial,Construtora Atlantica,3192.0,17108724.38,1098.9,17050622.44,10103729.75,5467227.07,11462008.73,86,506,552,18,22,5341.673696741855,198263.051627907,30888.808768115945,0.0064230387701178235,99.66039583834831,59.25724873419929,32.0646773408936,37.116279069767444,0.17293233082706766,9.090909090909083,1.2858936476712357
1276,Curitiba,PR,comercial,Engenharia Vale Verde,6013.0,25623632.21,1935536.26,26501513.2,15133638.25,8757657.49,15935798.09,179,797,963,32,15,4407.369565940462,148053.14636871507,27519.743717549325,7.553715430104512,103.42605990753096,57.10480807563849,33.04587713127265,33.59217877094972,0.1601530018293697,20.82810539523212,0.5853971004995158
1277,Curitiba,PR,industrial,Engenharia Mineira,2473.0,17299638.2,265598.39,20286828.57,10217643.11,9812062.15,10716952.24,192,376,453,15,17,8203.327363526081,105660.56546875,44783.28602649007,1.5352829170727977,117.26735747571877,50.36589664443544,48.36666370075212,12.880208333333334,0.1831783259199353,20.478723404255316,0.9826795106038692
1278,Contagem,MG,comercial,Obras & Cia,3355.0,12882488.92,1144989.81,14352444.13,7952299.26,4415109.9,8036189.07,119,524,1449,48,20,4277.926715350224,120608.77420168067,9905.068412698412,8.88795493720479,111.41049077649818,55.40728246680866,30.76207689790882,28.19327731092437,0.43189269746646797,176.52671755725189,1.552495028266634
1279,Contagem,MG,comercial,Construtora Atlantica,6067.0,31278298.93,1076089.74,32060091.58,19037952.32,11750440.52,19242175.26,159,1414,1459,48,19,5284.340131860887,201635.7961006289,21974.017532556543,3.4403716852002093,102.49947304279439,59.38208963781133,36.65130054503731,38.15723270440252,0.2404812922366903,3.1824611032531758,0.6074499141568247
1280,Ribeirao Preto,SP,comercial,Construtora Horizonte,4650.0,24097817.16,1957201.94,26738449.36,15862718.55,9946362.43,16782214.66,131,800,762,25,11,5750.20416344086,204110.30045801526,35089.828556430446,8.121905511212702,110.95797259339817,59.32549915826533,37.19872568556459,35.49618320610687,0.1638709677419355,-4.749999999999998,0.45647287996934904
1281,Contagem,MG,industrial,Beta Engenharia,3363.0,24538907.49,629854.6,25926449.77,15378860.3,8894239.61,16422173.05,99,476,524,17,10,7709.321965506988,261883.331010101,49477.95757633587,2.5667589327547526,105.65445825396036,59.31726262727718,34.305659621363574,33.96969696969697,0.15581326196848053,10.084033613445387,0.4075161049478328
1282,Sao Paulo,SP,industrial,Engenharia Vale Verde,2723.0,17435215.22,1401586.86,18251002.27,10410888.53,5624684.14,10736033.87,67,433,444,14,16,6702.534803525523,272403.0189552239,41105.86096846847,8.03882740943877,104.67896174326663,57.042831818134445,30.818494550546127,40.64179104477612,0.16305545354388543,2.5404157043879882,0.9176829650858763
1283,Contagem,MG,residencial_padrao,Engenharia Vale Verde,3000.0,10486705.01,981084.59,11481666.68,6171502.3,3472422.25,6309659.57,70,475,448,14,8,3827.2222266666668,164023.80971428572,25628.72026785714,9.355508608895255,109.48783883070246,53.7509272129471,30.2431898327848,42.857142857142854,0.14933333333333335,-5.684210526315791,0.7628707007941287
1284,Goiania,GO,residencial_popular,Construtora Atlantica,2715.0,5774125.95,92235.0,5949296.71,2954249.29,2249581.91,3072277.57,69,507,539,17,16,2191.269506445672,86221.69144927536,11037.656233766234,1.5973846223427113,103.03371906877092,49.65711804278123,37.812568773360105,39.34782608695652,0.1985267034990792,6.31163708086786,2.770982160512103
1285,Curitiba,PR,comercial,Construtora Atlantica,3649.0,15740041.95,298695.84,16811235.6,9951547.33,5500200.17,10618831.71,116,722,817,27,8,4607.080186352426,144924.4448275862,20576.787760097923,1.8976813463956494,106.80553237026157,59.19581146075902,32.7174057925879,31.45689655172414,0.2238969580707043,13.157894736842103,0.5082578575973872
1286,Goiania,GO,residencial_padrao,Engenharia Mineira,2682.0,9076928.75,740526.12,9574077.26,5540604.91,3383489.59,5608856.05,78,377,446,14,17,3569.7528933631615,122744.58025641025,21466.540941704036,8.158333511211048,105.47705643277192,57.870902433055996,35.34011161718993,34.38461538461539,0.1662938105891126,18.302387267904518,1.8728801853820873
1287,Salvador,BA,comercial,Alfa Construcoes,3810.0,19414246.03,616703.66,20502651.09,11574372.35,7131388.53,11941846.81,149,607,646,21,17,5381.273251968504,137601.68516778524,31737.849984520122,3.1765522031967373,105.60621853827408,56.45305233548702,34.782762964143096,25.57046979865772,0.16955380577427823,6.425041186161451,0.8756456456630162
1288,Contagem,MG,residencial_padrao,Beta Engenharia,8327.0,26940364.41,1023729.52,28223323.06,17817199.86,9011440.83,18816677.21,268,1497,1565,52,20,3389.374691965894,105310.9069402985,18034.0722428115,3.7999839364459436,104.76221713438953,63.12934810023041,31.929056726745348,31.07089552238806,0.1879428365557824,4.542418169672668,0.742380455424582
1289,Salvador,BA,residencial_padrao,Engenharia Mineira,3730.0,11303885.76,834065.33,11982262.03,6316504.11,3555756.73,6896881.86,93,470,441,14,20,3212.4026890080427,128841.52720430106,27170.662199546485,7.378571826614072,106.0012661522156,52.71545634860399,29.675170857534656,40.10752688172043,0.11823056300268096,-6.17021276595745,1.769303089630658
1290,Sao Paulo,SP,residencial_padrao,Obras & Cia,1308.0,5049712.96,273969.18,5317467.8,3061821.93,1738998.83,3161688.76,40,289,323,10,19,4065.342354740061,132936.695,16462.748606811147,5.425440657125984,105.30237742463682,57.58045079276268,32.70351406735364,32.7,0.24694189602446484,11.764705882352944,3.7625901017550114
1291,Ribeirao Preto,SP,residencial_popular,Construtora Horizonte,3548.0,6150865.6,412165.31,6439466.65,3314155.18,2457057.36,3473512.63,78,587,572,19,19,1814.956778466742,82557.26474358975,11257.80882867133,6.700931816816157,104.69203960496228,51.46629930912058,38.15622463080851,45.48717948717949,0.161217587373168,-2.555366269165249,3.088996124382884
1292,Curitiba,PR,residencial_padrao,Construtora Serrana,5406.0,15711142.46,1002821.84,16627996.11,8286896.72,5688309.36,9033474.71,149,1098,1016,33,21,3075.840937846837,111597.28932885906,16366.137903543307,6.382870262637794,105.8356905128591,49.83701382403078,34.20922955700644,36.281879194630875,0.18793932667406585,-7.4681238615664896,1.3366309963432155
1293,Uberlandia,MG,industrial,Estrutural Engenharia,2157.0,12410099.79,711751.32,13682060.39,7310022.25,5349987.24,7686850.62,51,347,388,12,17,6343.097074640705,268275.6939215686,35263.04224226804,5.735258636465807,110.24939864726102,53.42778822510371,39.10220454742489,42.294117647058826,0.1798794622160408,11.815561959654186,1.369851998587354
